Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033121","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033122","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033123","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033124","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033125","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033126","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033127","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033128","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033129","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033130","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033131","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033132","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033133","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033134","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033135","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033136","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033137","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033138","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033139","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033140","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033141","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033142","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033143","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033144","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033145","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033146","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033147","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033148","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033149","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033150","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033151","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033152","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033153","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033154","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033155","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033156","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033157","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033158","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033159","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033160","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033161","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033162","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033183","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033184","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033185","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033186","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033187","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033188","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033189","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033190","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033191","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033192","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033193","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033194","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033195","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033196","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"KEN","Kenya","KEN212","KEN212 - Genetic Resources Research Institute","GBK-033197","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Summer wheat","1992/11","KEN","Kenya","Unknown","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Genetic Resources Research Institute","http://www.fao.org/wiews/data/organizations/en/?instcode=KEN212","FAO-WIEWS (http://www.fao.org/wiews)"
