Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600363","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2002/04","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600382","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2002/04","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600431","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2002/04","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600437","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2003/03","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600462","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2003/03","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600494","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2003/03","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600503","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2003/03","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600526","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","2003/03","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30700004","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Triticale","2009/02","","","Unknown","","","","","","13) Seed long-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"COL","Colombia","COL017","COL017 - Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","BGVCOL 30600002","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Trigo","1993/10","","","Unknown","","","","","","12) Seed medium-term","","","Corporación Colombiana de Investigación Agropecuaria, AGROSAVIA","http://www.fao.org/wiews/data/organizations/en/?instcode=COL017","FAO-WIEWS (http://www.fao.org/wiews)"
