Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2538 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2594 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2369 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1235 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.198922088","9.709175837","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2766 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1057 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1036 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2543 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1799 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1389 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.198045272","9.709787337","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1487 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.010645841","9.666250455","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1019 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1942 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1357 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.198922088","9.709175837","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2186 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1159 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.197538277","9.699551001","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1759 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.570503811","10.462510468","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1022 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1050 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2669 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2599 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2512 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2663 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2029 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.498530382","10.219164889","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1736 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.570503811","10.462510468","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1991 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.498530382","10.219164889","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1331 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.198922088","9.709175837","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2179 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1279 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.198922088","9.709175837","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1133 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.197538277","9.699551001","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2357 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1625 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.630550096","10.051716687","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1348 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.198922088","9.709175837","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2505 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1945 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1855 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1793 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2040 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.498530382","10.219164889","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2526 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","","","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1828 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1660 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.630550096","10.051716687","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1972 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.400990704","11.080711232","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 2089 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.498530382","10.219164889","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1553 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","33.630550096","10.051716687","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"TUN","Tunisia","TUN029","TUN029 - Banque Nationale de Gènes de Tunisie","NGBTUN 1522 CLA","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","Blé dur","2008/06","TUN","Tunisia","300) Traditional cultivar/Landrace","","","34.010645841","9.666250455","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Banque Nationale de Gènes de Tunisie","http://www.fao.org/wiews/data/organizations/en/?instcode=TUN029","FAO-WIEWS (http://www.fao.org/wiews)"
