Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 1455","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","","2010","SYR","Syrian Arab Republic","600) GMO","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 1","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","MEX","Mexico","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 2","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","MEX","Mexico","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 3","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","MEX","Mexico","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 4","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","FRA","France","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 5","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","MEX","Mexico","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 7","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","MEX","Mexico","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 8","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","LBY","Libya","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 10","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","SYR","Syrian Arab Republic","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LBY","Libya","LBY006","LBY006 - National Bank for Plant Genetic Resources","LBY 12","Triticum turgidum","Triticum","turgidum","Triticum","turgidum","","2004","SYR","Syrian Arab Republic","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","","","National Bank for Plant Genetic Resources","http://www.fao.org/wiews/data/organizations/en/?instcode=LBY006","FAO-WIEWS (http://www.fao.org/wiews)"
