Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00001","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1989/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term;12) Seed medium-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00002","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1989/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","27.95","86.6917","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00003","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1989/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","27.1417","86.7583","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00004","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00005","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00006","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00007","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00008","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00009","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NPL","Nepal","NPL069","NPL069 - National Agriculture Genetic Resources Centre-Genebank","NGRC00010","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1990/06","NPL","Nepal","300) Traditional cultivar/Landrace","","","28.37","82.9","20) Farm or cultivated habitat","13) Seed long-term","","","National Agriculture Genetic Resources Centre-Genebank","http://www.fao.org/wiews/data/organizations/en/?instcode=NPL069","FAO-WIEWS (http://www.fao.org/wiews)"
