Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"SVN","Slovenia","SVN019","SVN019 - Crops and Seed Production Department, Agricultural Institute of Slovenia","SRGB 5474","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Navadna pšenica","2005/10","HUN","Hungary","300) Traditional cultivar/Landrace","","","46.723889","16.420833","20) Farm or cultivated habitat","12) Seed medium-term","","","Crops and Seed Production Department, Agricultural Institute of Slovenia","http://www.fao.org/wiews/data/organizations/en/?instcode=SVN019","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"SVN","Slovenia","SVN019","SVN019 - Crops and Seed Production Department, Agricultural Institute of Slovenia","SRGB 5498","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Navadna pšenica","2006/10","SVN","Slovenia","300) Traditional cultivar/Landrace","","","46.575833","14.943056","20) Farm or cultivated habitat","12) Seed medium-term","","","Crops and Seed Production Department, Agricultural Institute of Slovenia","http://www.fao.org/wiews/data/organizations/en/?instcode=SVN019","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"SVN","Slovenia","SVN019","SVN019 - Crops and Seed Production Department, Agricultural Institute of Slovenia","SRGB 5516","Triticum spelta","Triticum","spelta","Triticum","aestivum","pira (sevka)","2006/10","SVN","Slovenia","300) Traditional cultivar/Landrace","","","46.466667","15.237778","20) Farm or cultivated habitat","12) Seed medium-term","","","Crops and Seed Production Department, Agricultural Institute of Slovenia","http://www.fao.org/wiews/data/organizations/en/?instcode=SVN019","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"SVN","Slovenia","SVN019","SVN019 - Crops and Seed Production Department, Agricultural Institute of Slovenia","SRGB 5558","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Navadna pšenica","2007/09","SVN","Slovenia","300) Traditional cultivar/Landrace","","","46.060278","15.458056","20) Farm or cultivated habitat","12) Seed medium-term","","","Crops and Seed Production Department, Agricultural Institute of Slovenia","http://www.fao.org/wiews/data/organizations/en/?instcode=SVN019","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"SVN","Slovenia","SVN019","SVN019 - Crops and Seed Production Department, Agricultural Institute of Slovenia","SRGB 5699","Triticum spelta","Triticum","spelta","Triticum","aestivum","pira (sevka)","2010/09","SVN","Slovenia","300) Traditional cultivar/Landrace","","","46.823889","16.301944","20) Farm or cultivated habitat","12) Seed medium-term","","","Crops and Seed Production Department, Agricultural Institute of Slovenia","http://www.fao.org/wiews/data/organizations/en/?instcode=SVN019","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"SVN","Slovenia","SVN019","SVN019 - Crops and Seed Production Department, Agricultural Institute of Slovenia","SRGB 5733","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Navadna pšenica","2010/10","SVN","Slovenia","500) Advanced/Improved cultivar","","","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term","Included","","Crops and Seed Production Department, Agricultural Institute of Slovenia","http://www.fao.org/wiews/data/organizations/en/?instcode=SVN019","EURISCO (http://eurisco.ipk-gatersleben.de)"
