Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","90","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","","LSO","Lesotho","Unknown","","","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","91","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","","LSO","Lesotho","Unknown","","","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","267","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","276","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","302","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","306","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","318","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","325","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","331","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"LSO","Lesotho","LSO015","LSO015 - Lesotho National Plant Genetic Resources Centre","338","Triticum aestivum L.","Triticum","aestivum","Triticum","aestivum","Wheat","1996/07","LSO","Lesotho","Unknown","17359","SADC Plant Genetic Resources Centre","","","","12) Seed medium-term","","","Lesotho National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=LSO015","FAO-WIEWS (http://www.fao.org/wiews)"
