Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3265","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","17359","SADC Plant Genetic Resources Centre","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3269","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","17359","SADC Plant Genetic Resources Centre","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3264","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3263","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3268","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3270","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","4991","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1995/08","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","4994","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1995/08","ZMB","Zambia","300) Traditional cultivar/Landrace","17359","SADC Plant Genetic Resources Centre","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3274","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3266","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3267","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3273","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","4990","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1995/08","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","4993","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1995/08","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3272","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","","","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","3271","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1992/03","ZMB","Zambia","300) Traditional cultivar/Landrace","17359","SADC Plant Genetic Resources Centre","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"ZMB","Zambia","ZMB048","ZMB048 - Zambia Agriculture Research Institute","4992","Triticum aestivum","Triticum","aestivum","Triticum","aestivum","Wheat","1995/08","ZMB","Zambia","300) Traditional cultivar/Landrace","17359","SADC Plant Genetic Resources Centre","","","20) Farm or cultivated habitat","13) Seed long-term","Included","","National Plant Genetic Resources Centre","http://www.fao.org/wiews/data/organizations/en/?instcode=ZMB048","FAO-WIEWS (http://www.fao.org/wiews)"
