Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 338","Triticum dicoccoides","Triticum","dicoccoides","Triticum","turgidum","","","JOR","Jordan","100) Wild","","","32.11667","35.68333","","12) Seed medium-term","Included","10.18730/QPEY3","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 3052","Triticum boeoticum","Triticum","boeoticum","Triticum","monococcum","","","JOR","Jordan","100) Wild","4697","Millennium Seed Bank Project, Seed Conservation Department, Royal Botanic Gardens, Kew, Wakehurst Place","30.67972","35.62167","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QS3RG","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 457","Triticum aestivum subsp. aestivum","Triticum","aestivum","Triticum","aestivum","","1996","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","32.55","35.85","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QPJNB","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 491","Triticum aestivum subsp. aestivum","Triticum","aestivum","Triticum","aestivum","","1996","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","32.45","35.66667","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QPKQ8","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 511","Triticum aestivum subsp. aestivum","Triticum","aestivum","Triticum","aestivum","","1996","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","31.91667","35.66667","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QPMBW","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 551","Triticum turgidum subsp. durum","Triticum","turgidum","Triticum","turgidum","","1996","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","31.46667","35.76667","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QPNKZ","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 476","Triticum aestivum subsp. aestivum","Triticum","aestivum","Triticum","aestivum","","1996","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","32.16667","35.58333","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QPK8Y","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 1941","Triticum durum","Triticum","durum","Triticum","turgidum","","2003","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","30.56667","35.56667","20) Farm or cultivated habitat","12) Seed medium-term","Included","10.18730/QR11F","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 2121","Triticum durum","Triticum","durum","Triticum","turgidum","","2003","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","30.55","35.88333","","12) Seed medium-term","Included","10.18730/QR6NA","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"JOR","Jordan","JOR105","JOR105 - National Agricultural Research Center","JO 1972","Triticum durum","Triticum","durum","Triticum","turgidum","","2003","JOR","Jordan","300) Traditional cultivar/Landrace","9187","International Centre for Agricultural Research in Dry Areas","32.6","35.91667","","12) Seed medium-term","Included","10.18730/QR209","National Agricultural Research Center","http://www.fao.org/wiews/data/organizations/en/?instcode=JOR105","FAO-WIEWS (http://www.fao.org/wiews)"
