Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-60","Triticum sp.","Triticum","sp.","Triticum","","Blé","2018/03","NER","Niger","300) Traditional cultivar/Landrace","","","13°31'31.53''N","02°06'26.77''E","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-61","Triticum sp.","Triticum","sp.","Triticum","","Blé","2018/03","NER","Niger","300) Traditional cultivar/Landrace","","","13°31'31.53''N","02°06'26.77''E","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-62","Triticum sp.","Triticum","sp.","Triticum","","Blé","2018/03","NER","Niger","300) Traditional cultivar/Landrace","","","13°31'31.53''N","02°06'26.77''E","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-63","Triticum sp.","Triticum","sp.","Triticum","","Blé","2018/03","NER","Niger","300) Traditional cultivar/Landrace","","","13°31'31.53''N","02°06'26.77''E","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-64","Triticum sp.","Triticum","sp.","Triticum","","Blé","2018/07","NER","Niger","300) Traditional cultivar/Landrace","","","15°05'38.89''N","05°18'23.32''E","30) Market or shop","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4001","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4002","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4003","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4004","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4005","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4006","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4007","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4008","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4009","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4010","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
2022,"NER","Niger","NER001","NER001 - Institut national de la recherche agronomique du Niger","B-4011","Triticum sp.","Triticum","sp.","Triticum","","Blé","2001/12","NER","Niger","300) Traditional cultivar/Landrace","10470","International crop research institute for the semi-arid tropics","","","","13) Seed long-term","Included","","Institut national de la recherche agronomique du Niger","http://www.fao.org/wiews/data/organizations/en/?instcode=NER001","FAO-WIEWS (http://www.fao.org/wiews)"
